106951.3767,131448.9688
95106.40125,124368.4674
69062.2182,104029.3633
120065.9849,139758.9515
88343.27379,119369.0381
85781.45738,116685.6432
91520.11287,119485.4745
89545.30951,118850.995
106871.951,133862.0519
73101.70268,107561.0616
127415.4891,146677.5873
97006.20277,126113.6573
97560.64821,125140.3712
128106.6744,145095.7154
99715.41965,126173.3471
82546.76882,112703.6714
64288.18872,95072.61828
115698.3905,140012.8271
113072.6504,139458.6972
90056.59388,119007.1229
92064.56611,121617.7113
109101.1602,133511.206
85941.4993,114235.8744
121504.6787,142513.9256
107770.5123,128852.4777
99468.29224,127472.9236
113958.3644,139871.1829
104112.2653,127777.2329
127301.3628,146418.1218
90866.39774,118842.4901
95978.85812,121954.9666
111052.6357,136476.4366
78081.10938,109712.9973
95666.50138,123731.4763
103169.0508,130185.01
103669.0169,133660.6064
114175.7334,137484.6794
100460.7041,127909.0918
110410.2076,132070.3912
92775.13913,122764.6819
147405.6349,160960.4287
67894.12787,102386.3985
116443.3149,136780.2445
123171.9434,143996.2376
103149.7686,127964.6272
103214.3251,125704.0235
105307.8053,130820.8368
78080.83552,111339.3732
115075.4275,136514.7179
91672.69281,120184.578
89171.67595,120821.6381
120130.872,141638.5728
91446.53826,117236.1814
96299.3135,123106.34
82296.26841,116859.5272
89415.15102,119968.4019
123883.5553,145470.9256
74664.49182,109159.5396
97164.68131,97180.16882
112198.125,112213.1263
124010.6261,124025.3923
119667.3261,119681.871
135420.2967,135435.1245
131869.284,131883.5814
128162.4884,128177.3131
112821.7354,112835.8443
126171.7378,126187.2583
139802.5254,139817.0469
128541.4485,128556.2802
132719.2875,132734.4306
129050.1207,129064.7024
126423.0269,126438.0392
161880.235,161895.215
102173.6473,102188.4751
114265.2221,114280.1592
127045.2488,127060.9027
131050.9325,131065.4514
110098.368,110112.9415
142255.5431,142270.4202
109113.0018,109128.2045
135889.5421,135904.6533
113182.4616,113196.9391
97797.78197,97812.4721
119896.1063,119910.5074
123916.777,123931.8433
133147.3427,133163.0694
108190.906,108204.611
133345.6938,133361.0032
124166.9434,124181.6552
122965.9019,122980.3387
124316.2408,124331.0188
146766.4366,146781.5351
130557.2443,130572.06
147548.4089,147563.1652
116693.8461,116708.9581
128571.1584,128586.046
158827.0063,158842.0958
110059.9513,110074.1291
116984.9969,116999.4305
138057.8123,138072.5588
120512.3939,120527.3402
131475.4195,131490.5514
127531.4594,127546.2296
118965.8693,118980.6252
146193.0771,146207.7576
125177.5837,125192.2698
132239.6735,132255.4136
111733.0952,111748.8335
133304.8506,133320.2871
119582.9165,119597.3848
121300.0401,121314.4338
113900.0494,113914.9245
112617.6828,112632.2893
142919.5322,142935.1236
154911.0724,154926.0155
121731.6152,121746.4668
115468.6943,115483.0201
127431.0011,127445.8749
125307.6147,125323.8433
136692.565,136707.7462
143060.3593,143076.2007
123976.6435,123991.463
102044.8538,102059.2691
160426.8298,160441.3973
131329.5943,131344.2643
129705.0788,129720.2412
134181.5477,134196.4337
134198.4549,134212.2383
136167.4629,136182.9331
137979.1366,137993.8341
100762.2948,100776.9192
114541.7179,114556.5908
127656.2313,127670.5545
136014.3103,136029.0758
122424.6733,122439.3084
116352.2612,116367.0581
122909.6647,122924.1899
130481.8706,130497.6851
137313.2892,137328.1867
106985.6439,107000.497
109765.8518,109780.3235
112871.366,112886.248
111993.4435,112009.0873
121690.0674,121704.7991
108790.0692,108805.6681
139306.5325,139321.6004
131104.6619,131119.5448
127372.0248,127385.9067
117365.4809,117379.1729
114789.8631,114804.9845
140279.3231,140294.3246
120137.9359,120152.9011
120584.6438,120599.5889
143697.0274,143712.7426
134173.2498,134188.4167
124353.3157,124368.1862
131685.3457,131700.2943
128956.258,128970.27
118543.6883,118558.4805
128399.1976,128413.3639
140552.8185,140568.4796
124815.5724,124830.2056
120831.4727,120846.8902
132625.0825,132640.7666
117790.0973,117804.7844
107600.9913,107615.913
129428.7276,129444.0975
119078.026,119092.7318
119640.0047,119654.6764
121101.8941,121116.5089
112375.5341,112389.9355
111003.5904,111018.908
117875.802,117890.3985
138153.3543,138168.1393
146917.3335,146932.1823
137007.33,137022.5431
132203.5164,132217.8896
147149.6057,147164.3808
134172.4485,134187.7802
138304.3516,138318.6819
112991.5881,113006.3307
113032.6006,113047.8132
122684.4529,122698.953
144192.8525,144207.8208
101334.1246,101349.1507
130180.2552,130195.5348
114384.735,114399.8106
117869.1566,117883.4346
127121.5292,127136.0102
126682.8531,126697.9121
142461.7945,142478.2026
165809.2284,165825.2174
132602.8557,132617.3195
102541.8148,102556.4954
113595.7288,113610.0373
135992.9987,136008.0302
117879.6119,117894.1897
108754.7845,108770.0995
117664.1575,117678.715
136707.2604,136722.1614
108092.2268,108107.125
111457.3474,111472.1454
118966.8753,118981.2069
134400.1567,134414.9447
136744.5478,136759.1946
149873.232,149888.3128
105119.559,105134.6578
108297.998,108312.4173
135869.5166,135884.1685
131132.1483,131147.9491
125959.6091,125974.8259
117925.4341,117940.4937
136622.0958,136637.205
116961.6384,116977.0205
124348.9481,124363.9717
120962.1805,120976.7987
139584.4204,139599.389
126109.9433,126124.8285
132091.3016,132107.3561
126813.8449,126828.5252
106863.3571,106876.95
126154.5626,126169.0292
110160.9954,110175.6001
158632.8157,158647.6446
123751.9522,123766.5608
125625.7131,125640.7572
153048.9864,153063.9653
110760.1076,110774.6596
122424.4233,122438.9123
140719.8197,140735.3778
114468.1242,114482.3996
134804.407,134819.4616
127365.2043,127380.262
104424.1919,104439.142
109937.4811,109952.6357
127303.2616,127317.8726
126128.9656,126143.4834
93612.58761,93627.42233
110545.5919,110560.7844
112945.8454,112960.4873
127075.6593,127091.4752
117159.1992,117175.0861
139739.8706,139756.35
137558.3533,137573.023
128325.7888,128340.6197
134871.5573,134887.0546
129842.0138,129856.5716
139978.4889,139992.5586
116383.2042,116398.1874
132638.2503,132653.2498
117219.8929,117235.1229
124225.4097,124240.5539
128884.6764,128899.4312
120554.2842,120568.6169
133415.9958,133430.8308
126038.8462,126053.6034
134623.9114,134639.2494
130414.2788,130429.6874
134827.9932,134842.7284
124785.807,124800.1282
133965.1002,133980.2616
118498.0032,118512.4584
160229.5552,160245.155
105247.0525,105261.6577
157118.2284,157133.1669
145908.9285,145923.5927
118751.5478,118766.4395
144345.1896,144359.7431
105361.1982,105375.6743
133286.7911,133301.5687
111037.6629,111052.592
117889.8908,117905.0573
141214.9404,141229.2546
109038.7986,109053.8101
123844.0997,123858.5097
127601.4018,127616.5878
142214.8467,142230.7647
130520.7615,130535.6793
142600.1738,142614.9582
131968.9156,131984.1123
116004.0635,116019.1698
143277.9793,143293.2273
146170.6425,146185.5593
123030.0783,123044.7772
121104.616,121119.5485
118744.7233,118758.9911
118956.1593,118971.2755
118563.5298,118578.0889
117635.7539,117649.9927
129229.4848,129244.6862
125031.7116,125046.2321
126114.0614,126128.8317
130912.9927,130928.2079
128381.7926,128396.3059
132186.9079,132201.5108
116656.9707,116671.1439
112931.7578,112946.8117
118293.3317,118308.0869
122120.0899,122134.0498
113286.9822,113301.8566
127568.4728,127583.4751
131079.6545,131094.3345
124857.1809,124871.9248
117737.0015,117751.759
107449.817,107464.9824
145235.7814,145250.5519
110194.6453,110209.6723
124070.7749,124086.3738
136530.5991,136545.8652
115286.2728,115301.2463
141763.0258,141777.7163
122416.8643,122431.6732
113866.9099,113881.4797
131141.8684,131157.2779
124506.5387,124520.7041
142480.7623,142495.5425
104051.386,104065.5892
118320.9931,118334.8679
114355.8205,114370.5026
120043.2846,120057.9185
110372.8146,110387.5791
109625.7303,109640.4985
133249.6628,133264.8016
137117.2238,137132.8805
132520.6759,132535.468
160368.8729,160384.7445
123059.0113,123074.3738
123479.1195,123494.5979
133494.3147,133509.6444
117770.9072,117785.8001
108042.0773,108056.7799
138135.4906,138149.6245
122738.9059,122754.3058
128345.7604,128361.1471
121830.3631,121845.013
128628.1584,128643.739
119401.2707,119416.1877
104320.6179,104335.6633
136192.1377,136206.5666
128322.9933,128338.5635
117758.4321,117774.1409
110615.5521,110629.9708
137487.122,137501.9214
134267.2784,134281.6964
114640.3162,114654.855
120248.8174,120263.5179
119812.0006,119826.3297
103732.2095,103747.7501
110184.9738,110199.5542
124687.4737,124702.6021
152329.1601,152344.5125
128398.8011,128414.1894
128224.0156,128238.4399
114714.9276,114729.4348
152123.5065,152138.6659
131191.17,131205.6125
127132.3175,127147.2753
141027.9478,141043.2837
129567.3529,129582.5363
109702.6973,109716.8133
111822.0164,111835.9151
136241.4819,136256.4381
135611.3815,135626.686
133257.8601,133272.9445
124889.0397,124904.143
114558.8397,114574.0466
116113.9276,116128.6746
123469.0504,123484.0395
161114.869,161129.8432
104396.8974,104411.2909
109184.23,109198.9891
130998.631,131014.2474
141315.2494,141330.8073
127128.4627,127142.6831
141104.0444,141119.3074
124038.0383,124053.3419
140258.5935,140273.7724
125158.2303,125174.1611
140915.0031,140929.6435
127945.0912,127960.7282
129434.909,129449.9564
129029.3413,129044.3381
131957.7515,131972.953
141737.2706,141752.0226
111940.8212,111955.7309
130697.1712,130711.6112
126889.7041,126903.8096
136065.3017,136079.6801
115329.1228,115343.6952
133629.4948,133644.7349
104681.6534,104696.2163
145150.2149,145164.9549
118290.1467,118304.5473
136723.576,136739.0762
130573.0793,130587.8175
131737.9794,131752.29
113785.0169,113799.6787
140481.9126,140497.6108
144673.0382,144688.4539
123348.214,123362.8713
127732.4366,127747.7679
142098.5456,142113.4572
115319.7425,115333.6595
126810.2225,126824.7403
125837.6612,125852.24
128304.8373,128319.0421
127123.2619,127138.1886
118545.9814,118561.0396
114199.9045,114214.3694
131236.756,131251.3566
134464.282,134479.4554
124855.8474,124869.8922
121669.599,121684.3791
134660.9853,134676.8496
124134.3337,124148.4739
119671.6054,119686.361
139845.1104,139859.8131
146595.3114,146609.8952
131179.0955,131194.0411
125462.2451,125477.6384
114994.1507,115009.5773
111722.0208,111736.9032
125165.9361,125181.1819
130088.4062,130102.9577
121141.9658,121156.9327
130996.1489,131010.7495
116872.1146,116886.9458
128316.333,128330.8738
122353.0891,122368.3498
115042.6748,115057.5898
154947.223,154963.4711
124811.3807,124825.8724
116592.6836,116607.9316
134838.7021,134853.5744
122869.1935,122884.4486
147031.9855,147048.3966
136629.0785,136643.8231
128694.6533,128709.3764
137898.8214,137913.6381
97809.21393,97824.33595
114881.0713,114895.6595
139658.6276,139674.34
114681.7296,114696.8117
109609.8505,109624.432
150928.6117,150944.2675
121697.0769,121711.3883
126987.7835,127003.0106
137478.782,137494.2163
139084.5857,139099.0813
118292.8677,118307.7439
127517.0532,127531.367
121734.436,121748.8215
120595.9404,120610.6469
146707.3437,146722.9289
105883.6094,105897.7972
126740.2337,126755.0679
163608.5652,163623.3972
124926.8652,124941.4972
125684.896,125699.887
124587.3503,124601.6923
130020.1753,130034.6629
123937.228,123951.5675
118175.5946,118189.8949
144645.1733,144659.96
115789.84,115803.9477
136017.0486,136032.1841
113777.8793,113792.1991
134733.8349,134748.9212
137860.571,137875.327
115928.9342,115944.1483
116496.4576,116511.3587
98054.4968,98069.26179
143468.5993,143483.4016
122601.3467,122615.9178
130072.3299,130087.6962
111004.9051,111020.0241
117274.032,117289.0474
138501.1545,138515.4471
130349.2645,130363.6416
110930.7995,110945.6367
136910.8183,136925.2109
131090.1226,131105.2294
123510.4903,123525.5376
110845.279,110860.0948
127189.747,127204.958
131554.2198,131568.5148
138854.1526,138869.3769
142557.1693,142572.9799
125674.0369,125688.9009
136371.4469,136386.0251
126948.6348,126963.2681
123318.3158,123333.5256
135890.6145,135905.7221
128663.2361,128678.2376
121375.0603,121389.6988
119886.8437,119902.5119
126976.1037,126990.4866
126600.7098,126615.773
111149.7359,111164.2498
124344.1011,124359.1117
123170.4108,123185.2169
123281.2991,123295.9444
129028.9199,129043.4764
111024.4176,111038.8383
110832.8964,110847.3639
164964.3923,164979.769
128479.4888,128493.8871
140807.1582,140821.8526
117923.33,117938.2769
118811.1028,118825.6657
141863.9689,141879.3235
133517.3752,133532.3796
112442.6137,112456.8369
149457.6199,149472.4624
137996.4192,138011.284
120697.0102,120711.7947
123222.4345,123237.6675
120581.8589,120596.3343
129502.9042,129517.9718
114947.2459,114961.7299
135306.5261,135321.19
126865.2159,126880.3213
116652.3302,116667.0621
144950.7163,144966.5067
135316.9334,135332.8189
120643.3734,120657.9926
142690.6563,142705.2511
120771.9598,120786.7448
125368.3293,125383.36
129725.6937,129740.1869
124578.2293,124592.8494
120421.8148,120436.425
126688.6565,126703.6277
147708.0549,147723.4965
137445.5712,137461.1934
117105.1142,117120.0215
126112.0116,126127.0705
138879.626,138894.0701
146061.6148,146076.9115
126443.2853,126458.4997
121829.8235,121844.4784
123074.0771,123089.439
129382.3703,129397.4662
133306.5164,133321.2005
130358.0208,130373.2564
109174.2184,109189.319
133246.1078,133261.2454
125020.9692,125036.0157
122589.0995,122604.0217
140470.5751,140485.8065
129785.817,129800.691
139651.0694,139666.2026
97662.34258,97676.72124
125391.6174,125406.1488
111915.4829,111930.3974
121443.7239,121458.4538
105368.6464,105383.3551
130336.3044,130351.6892
129697.5256,129713.221
98982.45023,98996.9143
134978.9718,134994.1309
122988.2125,123003.2305
139975.781,139990.3362
116790.904,116806.6192
123659.8782,123675.0325
116507.8071,116522.1886
140776.9121,140792.0411
114705.0261,114720.3617
130589.854,130604.5186
125608.7869,125623.6594
139047.1827,139061.9809
128921.0105,128935.9389
144196.0442,144210.79
121052.8447,121068.2117
121343.4971,121357.8626
127858.3299,127873.1272
144133.3418,144148.1993
146032.6789,146047.6771
124070.3088,124085.2143
100682.8358,100697.4719
163431.443,163446.523
123750.9796,123766.0515
128276.9683,128291.3193
116439.9218,116455.9528
126599.1332,126614.7177
137861.0173,137876.2149
123207.9403,123222.4513
127109.9148,127125.4727
132445.0905,132459.8969
117525.6914,117541.2254
119667.3157,119681.7188
143461.135,143476.3218
126665.4114,126680.5409
131320.7516,131335.4079
116710.9586,116726.2311
131995.3123,132011.0288
132713.0002,132727.8774
115106.926,115122.7581
135487.195,135502.033
126893.8933,126909.9276
149540.5965,149555.8356
114115.5873,114129.8427
116803.9046,116818.084
128946.6608,128962.08
133808.0956,133823.5846
148899.4904,148914.5792
134459.1134,134474.4101
135410.3535,135425.7282
111116.69,111131.2928
114065.5044,114080.1907
138161.8698,138177.5528
111671.9705,111687.4513
138969.1863,138983.9928
118745.2934,118760.5676
137530.7875,137545.7684
100544.0869,100559.4081
131476.2769,131490.0247
131852.4145,131867.2944
111867.627,111882.4047
123022.7225,123037.8762
155196.8635,155212.4558
120572.5016,120588.376
111960.1169,111974.6196
132639.1079,132653.966
110177.1763,110191.6434
134700.5425,134716.2225
145262.9398,145278.0673
136997.4039,137012.7932
130170.7292,130185.8659
130726.1031,130741.0522
143564.4303,143579.604
123568.6459,123584.2529
147029.3005,147044.2105
121328.8809,121343.2483
137112.6479,137127.7415
136154.8489,136169.8947
128814.0659,128828.8764
131313.3044,131328.4349
154201.9823,154217.3834
115369.6434,115384.3321
117224.5174,117238.8387
115087.7463,115102.6857
122758.3664,122773.7232
113556.9835,113572.3949
127202.6361,127217.5989
120329.8125,120344.3972
115911.8277,115927.2113
148051.9398,148066.3379
125735.9942,125750.7675
121906.9776,121921.3346
128235.7318,128250.8863
111795.2109,111810.1847
149331.0492,149346.8566
108965.0701,108979.6304
112243.04,112257.7307
119503.362,119518.006
135294.8541,135309.9052
120628.2709,120643.1477
114133.8576,114148.4944
120379.8154,120394.1147
114737.4257,114752.4318
114020.6099,114034.9299
